"Latitude";"Longitude";"Desc_Basica";"Desc_Complemento";"Distrito";"Data_ano";"Data_mes";"Data_hora";"Horas_p_Fechamento"
NA;NA;"Fire";"Sensitive Location";"Manhattan";2012;"05";"19";2
40.8067438272001;-73.9471024168536;"Structural";"Collapse";"Manhattan";2012;"05";"16";102.16
40.8113681752809;-73.8914808715918;"Utility";"Water Main";"Bronx";2012;"05";"19";22.67
40.8017673503663;-73.9689118108419;"HazMat";"Solid";"Manhattan";2012;"05";"20";2.13
40.8128095122172;-73.9604062869023;"Rescue";"Worker Fell from Building";"Manhattan";2012;"05";"13";2.37
40.716016980337;-74.0110347878594;"HazMat";"Solid";"Manhattan";2012;"05";"14";2.6
40.6968168938037;-73.9366052013562;"HazMat";"High Carbon Monoxide";"Brooklyn";2012;"05";"08";1.45
40.8532215638314;-73.9029472926246;"Fire";"3rd Alarm";"Bronx";2012;"05";"19";4.88
40.7779379453887;-73.9841130382904;"Structural";"Cracks";"Manhattan";2012;"05";"11";1.12
40.7795404343873;-73.9597725215346;"LawEnforcement";"Suspicious Package";"Manhattan";2012;"05";"15";0.94
40.7098243721942;-74.0148247024645;"LawEnforcement";"Suspicious Package";"Manhattan";2012;"05";"16";0.74
40.7595546594285;-73.9743460282397;"Fire";"10-76 (Commercial High Rise)";"Manhattan";2012;"05";"21";8.23
40.8064456906789;-73.9561151429321;"HazMat";"Fuel";"Manhattan";2012;"05";"06";0.75
40.6741373773564;-73.7374183252792;"Structural";"Stability Problem";"Queens";2012;"05";"08";292.58
40.7220751925768;-74.0004148793577;"Rescue";"High Angle";"Manhattan";2012;"05";"17";0.78
40.8106083821535;-73.883549173642;"Medical";"EMS MCI (Multiple Casualty Incident)";"Bronx";2012;"05";"20";0.98
NA;NA;"LawEnforcement";"Suspicious Package";"Brooklyn";2012;"05";"11";0.9
40.762735817828;-73.9949498212787;"HazMat";"Solid";"Manhattan";2012;"05";"19";0.3
40.6199558363865;-74.035437728004;"Utility";"Sewer Service";"Brooklyn";2012;"05";"23";38.59
40.8220118411726;-73.8582630302626;"LawEnforcement";"Suspicious Package";"Bronx";2012;"05";"12";5.12
40.600050613691;-73.7604216262879;"HazMat";"Odor of Gas";"Queens";2012;"05";"00";21.14
40.7367905653414;-73.9784972859385;"Utility";"Manhole";"Manhattan";2012;"05";"09";0.59
40.7101293035812;-74.0126208932231;"Structural";"Construction Accident";"Manhattan";2012;"05";"11";0.57
40.7642634953217;-73.982997221227;"Structural";"Construction Accident";"Manhattan";2012;"05";"11";1.57
40.7646963305584;-73.9780623017987;"Fire";"10-77 (Residential High Rise)";"Manhattan";2012;"05";"07";2.22
40.8229401368974;-73.9041115240213;"Fire";"1st Alarm";"Bronx";2012;"05";"14";2.81
40.8031230282421;-73.9404374684785;"Rescue";"High Angle";"Manhattan";2012;"05";"09";0.34
40.6715435294179;-73.8928439256115;"Structural";"Scaffold";"Brooklyn";2012;"05";"19";2.12
40.750808734147;-73.9828454596246;"Structural";"Construction Accident";"Manhattan";2012;"05";"20";8.82
NA;NA;"Utility";"Power Outage";"Queens";2012;"05";"08";NA
40.7143870593871;-74.0037731630661;"Utility";"Water Service Line";"Manhattan";2012;"05";"13";20.47
40.7995837716843;-73.9637081584356;"Utility";"Gas High Pressure";"Manhattan";2012;"05";"09";1.94
40.7504322916856;-73.9353234478507;"Utility";"Water Main";"Queens";2012;"05";"23";23.84
40.7271255084873;-73.9970234660052;"Fire";"1st Alarm";"Manhattan";2012;"05";"03";0.49
40.7622874412176;-73.9702586539259;"Utility";"Water Main";"Manhattan";2012;"05";"19";15.05
40.743695277316;-73.9733200132352;"Utility";"Water Main";"Manhattan";2012;"05";"23";8.8
40.7888801678243;-73.9778557134843;"Administration";"OEM Assistance Requested";"Manhattan";2012;"05";"11";2.12
40.8581559554288;-73.9055501438531;"Fire";"1st Alarm";"Bronx";2012;"05";"06";270.93
40.7088694860564;-73.9424477907698;"LawEnforcement";"Suspicious Package";"Brooklyn";2012;"05";"14";10.64
40.7160146666921;-74.0047436238967;"Utility";"Water Main";"Manhattan";2012;"05";"08";2.14
40.745806335008;-73.9997293301254;"Structural";"Scaffold";"Manhattan";2012;"05";"14";0.68
40.6153829558332;-73.9289024749431;"Structural";"Car into Building";"Brooklyn";2012;"05";"13";2.41
40.7076046711832;-74.0057204854238;"Fire";"10-76 (Commercial High Rise)";"Manhattan";2012;"06";"10";2.88
40.7420045890331;-74.0078489784725;"Fire";"Explosion";"Manhattan";2012;"06";"10";2.99
40.8639410760095;-73.8684014825492;"Fire";"10-77 (Residential High Rise)";"Bronx";2012;"06";"13";2.38
40.7151673274236;-73.9452271678795;"Fire";"3rd Alarm";"Brooklyn";2012;"06";"21";14.4
40.7256004249997;-73.7916940941753;"Utility";"Power Outage";"Queens";2012;"05";"13";94.42
40.7083717693324;-73.9684540086313;"HazMat";"Liquid";"Brooklyn";2012;"06";"17";1.4
40.7133927749882;-74.0130760154206;"Fire";"1st Alarm";"Manhattan";2012;"06";"07";52.58
40.7123988699229;-73.9844965858356;"LawEnforcement";"Suspicious Package";"Manhattan";2012;"06";"09";1.8
40.6792432331034;-73.9753936257842;"Structural";"Collapse";"Brooklyn";2012;"06";"11";9.88
40.8285817981024;-73.8791707678357;"Transportation";"Train Elevated";"Bronx";2012;"06";"21";0.45
40.6756788251026;-73.9809468517618;"Structural";"Collapse";"Brooklyn";2012;"06";"17";14.14
40.7187752755615;-73.9871465915879;"Structural";"Crane";"Manhattan";2016;"09";"12";NA
40.7410675012589;-73.9009815463144;"Utility";"Water Main";"Queens";2012;"06";"08";2.08
40.8632126103878;-73.8674231758614;"Utility";"Water Main";"Bronx";2012;"06";"04";13.99
40.5822908425129;-74.1690569986388;"Structural";"Car into Building";"Staten Island";2012;"06";"20";1.75
40.8639739677113;-73.8982099579256;"Fire";"2nd Alarm";"Bronx";2012;"06";"03";1.42
40.7991021199274;-73.9685410379563;"Transportation";"Train Subway";"Manhattan";2012;"06";"10";1.31
40.7767795057504;-73.9829868042405;"Fire";"House of Worship - Synagogue";"Manhattan";2012;"06";"17";1.26
40.6834124143072;-73.8768594423649;"Fire";"2nd Alarm";"Brooklyn";2012;"06";"14";5
40.710030613244;-74.011463029224;"Fire";"1st Alarm";"Manhattan";2012;"06";"11";1.04
NA;NA;"Transportation";"Train Subway";"Brooklyn";2012;"06";"12";0.76
40.842709965648;-73.8856614944059;"Transportation";"School Bus";"Bronx";2012;"06";"08";4.11
40.7622179555628;-73.9787417644541;"Fire";"1st Alarm";"Manhattan";2012;"06";"13";6.4
40.7356560812994;-73.9938585340028;"Structural";"Construction Accident";"Manhattan";2012;"06";"12";0.39
40.8958055625238;-73.8967071466388;"Utility";"Gas High Pressure";"Bronx";2012;"06";"12";1.85
40.7141114362274;-74.0166833720063;"Rescue";"High Angle";"Manhattan";2012;"06";"12";0.08
40.6337544804269;-74.1825180233246;"Rescue";"Confined Space";"Staten Island";2012;"06";"11";2.48
NA;NA;"LawEnforcement";"Suspicious Package";"Manhattan";2012;"06";"12";0.76
40.708061071197;-73.8072874182399;"Transportation";"School Bus";"Queens";2012;"06";"06";1.44
40.8636633534602;-73.9074367546366;"Structural";"Life Safety Violations";"Bronx";2012;"06";"12";NA
40.7605470549352;-73.9694219735559;"Utility";"Water Main";"Manhattan";2012;"06";"20";17.28
40.7714295892615;-73.9803345855603;"Rescue";"Injured Construction Worker";"Manhattan";2012;"06";"10";1.02
40.5796256738134;-73.9619017064171;"Structural";"Partial Collapse";"Brooklyn";2012;"06";"13";4.86
40.8256713764476;-73.9187232454018;"LawEnforcement";"Suspicious Package";"Bronx";2012;"06";"19";2.16
40.62801513595;-74.0334569954329;"Fire";"4th Alarm";"Brooklyn";2012;"06";"03";7.39
40.5998272757877;-74.1782228559748;"Rescue";"Trench Collapse";"Staten Island";2012;"06";"10";4
40.8260913175816;-73.9269248949247;"Administration";"Planned Event";"Bronx";2016;"09";"18";NA
40.876476186774;-73.8478730864068;"Utility";"Water Main";"Bronx";2016;"09";"03";NA
40.7151583796636;-74.0021138615138;"Utility";"Other";"Manhattan";2016;"09";"10";NA
40.8532485280116;-73.9126456632971;"Utility";"Power Outage";"Bronx";2012;"06";"14";17.41
40.8180124965327;-73.9251851473035;"Utility";"Manhole";"Bronx";2012;"06";"10";29.22
40.7525050584467;-73.8590028466595;"Fire";"Manhole";"Queens";2012;"06";"15";2.1
40.6179105354998;-73.9430088863127;"Utility";"Power Outage";"Brooklyn";2012;"06";"11";8.75
40.7536803877957;-73.8550444969874;"Structural";"Falling Debris";"Queens";2012;"06";"20";0.94
NA;NA;"Utility";"Network Condition";"Brooklyn";2012;"06";"19";37.58
NA;NA;"Utility";"Electric Feeder Cable";"Brooklyn";2012;"06";"06";34.83
NA;NA;"Fire";"Sensitive Location";"Queens";2012;"06";"17";1.29
NA;NA;"Administration";"Planned Event";"Queens";2012;"06";"20";128.41
40.5926184522019;-74.1891316201369;"Fire";"1st Alarm";"Staten Island";2012;"06";"08";1.63
40.710030613244;-74.011463029224;"Structural";"Construction Accident";"Manhattan";2012;"06";"13";1.77
NA;NA;"Transportation";"Train Subway";"Manhattan";2012;"06";"18";0.25
NA;NA;"Structural";"Falling Debris";"Manhattan";2012;"06";"11";9.46
NA;NA;"Structural";"Street Collapse";"Queens";2012;"06";"20";0.79
40.7631339452423;-73.9645294109598;"Structural";"Collapse";"Manhattan";2012;"06";"11";2.61
40.8459859579219;-73.884466735799;"Transportation";"Car";"Bronx";2012;"06";"14";1.31
40.7006626502022;-73.9877415477217;"LawEnforcement";"Suspicious Package";"Brooklyn";2012;"07";"12";0.46
40.6815598759399;-73.9756487582711;"Utility";"Manhole";"Brooklyn";2012;"07";"17";10.17
40.726839407345;-73.971916706089;"Structural";"Street Collapse";"Manhattan";2012;"07";"08";27.91
40.7464091358167;-73.9189859574981;"Structural";"Scaffold";"Queens";2012;"07";"11";3.83
40.8163615832668;-73.9540890723008;"Fire";"Manhole";"Manhattan";2012;"06";"11";144.14
40.7731583256644;-73.9174442624362;"Fire";"1st Alarm";"Queens";2012;"07";"12";8.35
40.7113922650043;-74.0085992510663;"LawEnforcement";"Suspicious Package";"Manhattan";2012;"07";"10";0.48
40.6405826046364;-73.955716170546;"Fire";"Manhole";"Brooklyn";2012;"07";"20";0.75
40.744434698487;-73.966573745728;"Administration";"Planned Event";"New York";2012;"06";"19";364.49
40.5799006133996;-73.9732558458263;"Utility";"Power Outage";"Brooklyn";2012;"07";"11";1.92
40.6899534135572;-73.8259931593688;"LawEnforcement";"Suspicious Package";"Queens";2012;"07";"18";1.11
40.8372468024952;-73.8714971858931;"Fire";"Haz Mat";"Bronx";2012;"07";"00";1.38
40.5738040766991;-74.091423629522;"Structural";"Collapse";"Staten Island";2012;"07";"09";24.37
40.6352332193865;-73.9954855013816;"LawEnforcement";"White Powder";"Brooklyn";2012;"07";"16";0.92
40.6823437694195;-73.8289046300538;"Fire";"4th Alarm";"Queens";2012;"07";"17";25.81
40.7724188784399;-73.9628636933702;"Structural";"Street Collapse";"Manhattan";2012;"07";"09";19.89
40.7642812096867;-73.9985812964345;"Marine";"Passenger Liner";"Manhattan";2012;"07";"07";0.37
40.7601270909712;-73.9693535819049;"Fire";"10-77 (Residential High Rise)";"Manhattan";2012;"07";"12";46.56
40.8626052512193;-73.9202760570198;"HazMat";"Chemical";"Manhattan";2012;"07";"09";2.48
40.7367066286073;-73.814702921434;"Fire";"School";"Queens";2012;"07";"22";1.64
40.7572560700713;-73.9823637287697;"Structural";"Scaffold";"Manhattan";2012;"07";"10";8.34
40.7967630623016;-73.9450950220174;"Structural";"Street Collapse";"Manhattan";2012;"07";"22";108.7
40.6922334209861;-73.9872995555246;"LawEnforcement";"Suspicious Package";"Brooklyn";2012;"07";"10";0.72
40.8428013582726;-73.8482905316413;"Structural";"Stability Problem";"Bronx";2012;"07";"01";15.55
40.762967808693;-73.9818929343346;"LawEnforcement";"Suspicious Package";"Manhattan";2012;"07";"17";1.75
NA;NA;"Aviation";"Passenger Aircraft";"Queens";2012;"07";"21";2.7
40.7106948884293;-74.0110266927467;"Structural";"Construction Accident";"Manhattan";2012;"07";"14";1.56
40.7975148067231;-73.9390158507751;"Fire";"3rd Alarm";"Manhattan";2012;"07";"09";31.62
40.7058645712823;-74.0037690739103;"Fire";"3rd Alarm";"Manhattan";2012;"07";"16";3.07
40.7560352691455;-73.9869480991008;"LawEnforcement";"Suspicious Package";"Manhattan";2012;"07";"15";0.57
NA;NA;"Utility";"Power Outage";"Staten Island";2012;"07";"18";9.67
40.7717871121849;-73.9850387525876;"Rescue";"Confined Space";"Manhattan";2012;"07";"11";1.84
40.6318994112579;-74.0199125200407;"Structural";"Partial Collapse";"Brooklyn";2012;"07";"03";17.89
NA;NA;"Fire";"Manhole";"Queens";2012;"07";"17";3.8
40.7708598877649;-73.9552035278928;"Rescue";"Confined Space";"Manhattan";2012;"07";"09";3.53
NA;NA;"Rescue";"Confined Space";"Bronx";2012;"07";"15";1.02
40.5924192090194;-74.0915787387903;"LawEnforcement";"Suspicious Package";"Staten Island";2012;"07";"20";0.98
40.7407982612634;-73.9522862899541;"Utility";"Water Main";"Queens";2012;"07";"21";27.53
40.7702971925512;-73.9892919722611;"Utility";"Water Service Line";"Manhattan";2012;"07";"08";3.22
40.8384321168145;-73.7832129970919;"Fire";"1st Alarm";"Bronx";2012;"07";"13";1.53
40.7436806474278;-73.9830205181917;"Structural";"Street Collapse";"Manhattan";2012;"07";"14";7.77
40.8530633438198;-73.9309943912578;"Utility";"Water Main";"Manhattan";2012;"07";"13";8.34
NA;NA;"Aviation";"Unstable Cessna Sculpture";"Manhattan";2012;"07";"21";12.58
40.758701329165;-73.9756602623889;"Weather";"Lightning";"Manhattan";2012;"07";"18";18.94
40.7128499209543;-73.9944486003377;"HazMat";"High Carbon Monoxide";"Manhattan";2012;"07";"14";0.21
NA;NA;"Structural";"Construction Accident";"Manhattan";2012;"07";"19";1.33
NA;NA;"Transportation";"Car";"Queens";2012;"07";"04";2.2
40.7595501106221;-73.9516411638178;"HazMat";"Chemical";"Manhattan";2012;"07";"20";1.47
40.7800347147928;-73.9531139312513;"Fire";"3rd Alarm";"Manhattan";2012;"07";"23";38.21
40.8312270841281;-73.9421432076787;"Utility";"Gas Service Line";"Manhattan";2012;"07";"14";1.81
40.8024947223036;-73.9408967554525;"Fire";"Crane Fire";"Manhattan";2012;"07";"05";78.49
40.7452870262408;-73.988729394245;"LawEnforcement";"Suspicious Package";"Manhattan";2012;"07";"22";0.26
40.6834696457318;-73.8167618026708;"Other";"Tree On House";"Queens";2012;"07";"17";16.37
40.692264195721;-73.9435547523589;"Structural";"Collapse";"Brooklyn";2012;"07";"17";39.36
40.736469283888;-73.9777324032977;"HazMat";"Exposure to Unknown Substance";"Manhattan";2012;"07";"12";4.39
40.8053646994737;-73.885032110537;"Fire";"4th Alarm";"Bronx";2012;"07";"03";8.98
40.8292478594524;-73.9228924216947;"Fire";"6th Alarm";"Bronx";2012;"07";"00";303.44
40.751430168236;-73.9940014492087;"Fire";"10-76 (Commercial High Rise)";"Manhattan";2012;"07";"16";3.06
40.6808652059326;-73.9958609810558;"Structural";"Collapse";"Brooklyn";2012;"07";"01";706.17
40.6828094329896;-73.8751190868073;"Fire";"7th Alarm";"Brooklyn";2012;"07";"15";190.44
40.8185296547471;-73.9534480975214;"Fire";"2nd Alarm";"Manhattan";2012;"07";"16";2.17
40.7602226382846;-73.9674620483273;"Utility";"Water Main";"Manhattan";2012;"07";"04";14.8
40.7514529553953;-73.9781532847726;"Structural";"Falling Debris";"Manhattan";2012;"07";"16";5.29
40.7206012577473;-74.0002128464414;"Fire";"Explosion";"Manhattan";2012;"08";"07";2.05
NA;NA;"LawEnforcement";"Suspicious Package";"Manhattan";2012;"08";"13";0.67
40.7313687138303;-73.8051164557176;"Fire";"School";"Queens";2012;"08";"14";3.63
40.7304547920361;-73.8051660339559;"Weather";"Flooding";"Queens";2012;"08";"12";8.94
40.753383324372;-73.941247123938;"HazMat";"Chemical";"Queens";2012;"08";"12";9.46
40.7646963305584;-73.9780623017987;"Utility";"Water Main";"Manhattan";2012;"08";"11";1.31
NA;NA;"Utility";"Water Main";"Brooklyn";2012;"08";"14";0.35
NA;NA;"LawEnforcement";"Suspicious Package";"Queens";2012;"08";"23";0.9
NA;NA;"Fire";"1st Alarm";"Bronx";2012;"08";"21";1.4
40.6279209367824;-74.026262641346;"Structural";"Street Collapse";"Brooklyn";2012;"08";"17";114.76
40.6848467259179;-73.7649737767125;"LawEnforcement";"Device";"Queens";2012;"08";"01";1.19
40.7517292477183;-73.99234838461;"Structural";"Falling Debris";"Manhattan";2012;"08";"20";40.1
40.7096153628561;-73.9185581620394;"HazMat";"Liquid";"Queens";2012;"08";"16";3.26
40.7097874239451;-73.9661881540972;"Structural";"Construction Accident";"Brooklyn";2012;"08";"19";1.69
40.713269289123;-74.0128234892948;"Fire";"10-76 (Commercial High Rise)";"Manhattan";2012;"08";"07";0.98
40.8798844359649;-73.8804806232185;"Fire";"Drill";"Bronx";2012;"07";"12";191.49
40.7090548377396;-73.9671046890053;"Structural";"Partial Collapse";"Brooklyn";2012;"08";"11";6.66
40.7617342024094;-73.9753378823407;"Medical";"Other";"Manhattan";2012;"08";"09";1.02
40.6764515156948;-73.9741076070025;"Utility";"Water Main";"Brooklyn";2016;"09";"01";NA
40.7641536740142;-73.9827842636351;"Fire";"10-77 (Residential High Rise)";"Manhattan";2012;"08";"13";0.74
40.713269289123;-74.0128234892948;"Medical";"Injured Construction Worker";"Manhattan";2012;"08";"13";1.34
40.8805461667711;-73.8610999530004;"Utility";"Gas Low Pressure";"Bronx";2012;"08";"10";104.23
40.6391499364087;-74.0756520257777;"Utility";"Water Main";"Staten Island";2012;"08";"00";13.96
40.7145260371024;-74.0156734491286;"Structural";"Stability Problem";"Manhattan";2012;"08";"17";0.85
40.6578739849151;-73.9474042767157;"Fire";"7th Alarm";"Brooklyn";2012;"07";"10";432.69
40.7346052069451;-73.8647743589358;"Utility";"Power Outage";"Queens";2012;"08";"10";7.95
40.6056753874198;-73.9669611530901;"LawEnforcement";"Device";"Brooklyn";2012;"08";"09";0.79
NA;NA;"Fire";"1st Alarm";"Brooklyn";2012;"08";"16";3.3
40.7654086163724;-73.9718637074971;"Fire";"10-77 (Residential High Rise)";"Manhattan";2012;"08";"19";1.47
40.7706360592284;-73.7501179344342;"Fire";"3rd Alarm";"Queens";2012;"08";"19";17.69
40.6487439915601;-74.0208761266125;"Fire";"Power Plant";"Brooklyn";2012;"08";"01";NA
40.7050837119095;-73.9266571970163;"Structural";"Undermining";"Brooklyn";2012;"08";"09";32.17
40.7689168370573;-73.9924258339396;"Fire";"Explosion";"Manhattan";2012;"08";"16";0.7
40.5721767104852;-73.9904899873557;"Utility";"Partial Power Outage";"Brooklyn";2012;"08";"22";2.25
40.6742497530445;-73.8869741409932;"LawEnforcement";"Device";"Brooklyn";2012;"08";"17";0.6
40.6720084582714;-73.8910515228804;"Structural";"Life Safety Violations";"Brooklyn";2012;"08";"15";26.02
40.8262353020492;-73.9205292042679;"LawEnforcement";"Suspicious Package";"Bronx";2012;"08";"08";0.64
40.7186906361727;-73.9921249074185;"Structural";"Sidewalk Shed";"Manhattan";2012;"08";"13";7.07
40.7183747766367;-73.7909086070677;"LawEnforcement";"Suspicious Package";"Queens";2012;"08";"00";0.8
40.7680239573769;-73.9702813631043;"LawEnforcement";"Suspicious Package";"Manhattan";2012;"08";"09";0.31
40.7539055260573;-73.8183113798518;"Fire";"3rd Alarm";"Queens";2012;"08";"03";34.16
NA;NA;"Fire";"Explosion";"Manhattan";2012;"08";"12";3.8
40.7196131235767;-74.0022041906371;"Structural";"Car Into Building";"Manhattan";2012;"08";"17";15.22
40.8209858053639;-73.8916133211247;"LawEnforcement";"Suspicious Package";"Bronx";2012;"08";"08";0.81
40.7517457214474;-73.9924277862936;"Utility";"Internal Water/Steam Condition";"Manhattan";2012;"08";"00";10.76
40.6335037864111;-74.155099533944;"Fire";"2nd Alarm";"Staten Island";2012;"08";"16";2.95
40.8268723117362;-73.9208717098047;"Medical";"Fumes in Court House";"Bronx";2012;"08";"16";3.07
40.8164329176287;-73.9190994172929;"Utility";"Manhole";"Bronx";2012;"08";"14";6.24
40.7559144697802;-73.9866810212985;"Fire";"1st Alarm";"Manhattan";2012;"08";"09";1.35
40.7572079879222;-73.9975166300108;"Structural";"Scaffold";"Manhattan";2012;"08";"13";1.48
40.8506691052894;-73.8824199533345;"Structural";"Falling Debris";"Bronx";2012;"08";"15";1.24
NA;NA;"Transportation";"Road Closure";"Brooklyn";2012;"08";"07";3.88
40.6749944442786;-73.7389290995377;"Structural";"Collapse";"Queens";2012;"08";"12";76.46
40.8262353020492;-73.9205292042679;"Medical";"EMS MCI (Multiple Casualty Incident)";"Bronx";2012;"08";"12";5.46
40.7642624058917;-73.9575147119544;"Fire";"Sensitive Location";"Manhattan";2012;"08";"23";0.81
40.7444160646217;-73.8860972437618;"HazMat";"white powder";"Queens";2012;"08";"05";1.48
40.7005823289472;-73.807741815917;"LawEnforcement";"Suspicious Package";"Queens";2012;"08";"10";0.66
40.7805065179505;-73.946166394872;"HazMat";"Chemical";"Manhattan";2012;"08";"08";3.59
40.713269289123;-74.0128234892948;"Structural";"Injuried Construction Worker";"Manhattan";2012;"08";"13";NA
40.8694715126067;-73.8285822460227;"Utility";"Power Outage";"Bronx";2012;"08";"00";29.05
40.6856438780568;-73.9965890309063;"Structural";"Scaffold";"Brooklyn";2012;"07";"20";NA
40.7590363594633;-73.9444799929595;"Utility";"Ravenswood Power Plant";"Queens";2012;"08";"21";2
40.6420767871643;-73.9301207819415;"Structural";"Car into Building";"Brooklyn";2012;"09";"00";13.86
40.8281591356553;-73.8960967070316;"LawEnforcement";"Suspicious Package";"Bronx";2012;"09";"15";0.88
40.6432567938965;-73.957757515324;"HazMat";"Ammonia Odor";"Brooklyn";2012;"09";"12";5.07
40.795311849877;-73.9359118787921;"Utility";"Power Outage";"Manhattan";2012;"09";"11";9.82
40.666762213272;-73.9429707510449;"Fire";"4th Alarm";"Brooklyn";2012;"09";"02";3.08
40.7918423110691;-73.9355540759125;"Utility";"Sewer Service";"Manhattan";2012;"09";"10";1.78
NA;NA;"Aviation";"Passenger Aircraft";"Queens";2012;"09";"22";0.15
40.7441886377866;-73.8784216143929;"LawEnforcement";"Suspicious Package";"Queens";2012;"09";"02";0.7
40.7120013486381;-73.8254558570293;"LawEnforcement";"Device";"Queens";2012;"09";"10";0.37
40.7211940407492;-74.0044265238412;"Structural";"Sidewalk Collapse";"Manhattan";2012;"09";"18";20.71
40.7023069503383;-73.9896274850571;"LawEnforcement";"Haz Mat";"Brooklyn";2012;"09";"19";2.29
40.6922501295648;-73.7666821882109;"Transportation";"Train Elevated";"Queens";2012;"09";"06";0.7
40.8323408389354;-73.9146533813047;"Utility";"Manhole";"Bronx";2012;"09";"10";0.17
40.6939609040721;-73.8412654873472;"LawEnforcement";"Device";"Queens";2012;"09";"12";0.66
40.881386348285;-73.8783949375321;"Fire";"School";"Bronx";2012;"09";"13";2.57
40.8676918204453;-73.9212136168086;"LawEnforcement";"Haz Mat";"Manhattan";2012;"09";"18";0.42
NA;NA;"Utility";"Gas Main Rupture";"Queens";2012;"09";"17";1.94
40.6396974073978;-74.1367123985753;"Fire";"School";"Staten Island";2012;"09";"13";3.39
40.6800194183673;-73.9428440420191;"Utility";"Power Outage";"Brooklyn";2012;"09";"16";1.22
40.7185558075779;-73.9882000111009;"Fire";"1st Alarm";"Manhattan";2012;"09";"15";5.47
NA;NA;"Weather";"Severe Weather";"Brooklyn";2012;"09";"11";2.16
40.7039957060427;-73.8770955281728;"Weather";"Flooding";"Queens";2012;"09";"15";1.01
40.8873973728002;-73.8592122274752;"Structural";"Car Into Building";"Bronx";2012;"09";"17";0.85
40.6384556857314;-73.9993045967206;"Utility";"Power Outage";"Brooklyn";2012;"09";"20";22.37
40.865243072931;-73.9059196967691;"Structural";"Retaining Wall";"Bronx";2012;"09";"12";24.49
40.8321499932967;-73.9127022730339;"Fire";"1st Alarm";"Bronx";2012;"09";"18";2.91
40.6908035251819;-73.9723711754682;"Structural";"Collapse";"Brooklyn";2012;"09";"09";24.3
NA;NA;"HazMat";"Disabled Tractor Trailer Carrying Asbestos";"Bronx";2012;"09";"00";3.27
40.7129815718583;-74.0073008805163;"LawEnforcement";"Suspicious Package";"Manhattan";2012;"09";"13";1.28
40.7903489224719;-73.9518968663941;"Fire";"Hospital";"Manhattan";2012;"09";"18";1.2
40.8014229572595;-73.9383729555321;"Administration";"Evacuation Drill";"Manhattan";2012;"09";"11";49.86
40.6906470549949;-73.9883455820779;"Administration";"Evacuation Drill";"Brooklyn";2012;"09";"11";53.35
40.705055824295;-73.7886781392668;"LawEnforcement";"Suspicious Package";"Queens";2012;"09";"11";0.58
40.6557496558287;-73.9232335154847;"Fire";"4th Alarm";"Brooklyn";2012;"09";"13";3.67
40.6772618091271;-73.8261560621789;"Utility";"Gas Main Rupture";"Queens";2012;"09";"11";1.46
40.860993992225;-73.8900731224356;"LawEnforcement";"Suspicious Package";"Bronx";2012;"09";"11";0.86
40.8036743707265;-73.9397687421723;"Structural";"Construction Accident";"Manhattan";2012;"09";"13";0.65
40.6638729399382;-73.9395129016751;"Structural";"Vacate";"Brooklyn";2012;"09";"13";8.16
NA;NA;"Transportation";"Roadway Flooding";"Manhattan";2012;"09";"21";0.67
40.6464686428339;-73.9037885717815;"LawEnforcement";"Device";"Brooklyn";2012;"09";"11";0.65
NA;NA;"Rescue";"Technical";"Bronx";2012;"09";"15";1.86
40.6843171291476;-73.9842723559893;"Structural";"Falling Debris";"Brooklyn";2016;"08";"16";NA
40.758113897154;-73.9753933667445;"LawEnforcement";"Suspicious Package";"Manhattan";2012;"09";"16";1.54
40.7052601343661;-73.9624033766526;"Structural";"Falling Debris";"Brooklyn";2012;"09";"18";119.57
40.7632154486583;-73.98634023305;"Structural";"Life Safety Violations";"Manhattan";2012;"09";"20";3.23
40.8660799726838;-73.8509815623712;"LawEnforcement";"Suspicious Package";"Bronx";2012;"09";"09";0.83
40.6644819333107;-73.9338928831135;"Structural";"Evacuation";"Brooklyn";2012;"09";"13";25.29
NA;NA;"Other";"Deceased Animals";"Queens";2012;"09";"13";1.83
40.6645512931671;-73.9351940520187;"Structural";"Vacate";"Brooklyn";2012;"09";"12";11.2
40.8113865755097;-73.9502957790026;"HazMat";"High Carbon Monoxide";"Manhattan";2012;"09";"14";1.92
40.7603772389224;-73.9851640460017;"HazMat";"Chemical";"Manhattan";2012;"10";"10";1.4
40.7590363594633;-73.9444799929595;"Fire";"Sensitive Location";"Queens";2012;"10";"07";37.81
40.7131962807795;-73.9506142873962;"Structural";"Collapse";"Brooklyn";2012;"10";"14";21.43
40.8185433739624;-73.9534372492943;"Fire";"2nd Alarm";"Manhattan";2012;"09";"15";261.24
40.8338794857539;-73.8877003486494;"Structural";"Life Safety Violations";"Bronx";2012;"10";"18";4.39
40.7409162735853;-73.9522573361024;"Transportation";"Train Ground Level";"Queens";2012;"10";"16";NA
NA;NA;"Utility";"Power Outage";"Brooklyn";2012;"10";"07";4.1
40.6908515899698;-73.9516729592872;"Utility";"Water Service Line";"Brooklyn";2012;"10";"16";19.56
NA;NA;"LawEnforcement";"White Powder";"Bronx";2012;"10";"15";0.92
40.6934968360787;-73.9130893635346;"Structural";"Unstable Building";"Brooklyn";2012;"09";"09";488.58
40.8119753061803;-73.9270523820698;"Structural";"Stability Problem";"Bronx";2012;"10";"13";4.87
40.6965692143786;-73.8945563503407;"Utility";"Other";"Queens";2012;"10";"20";1.84
